source_axis,knob_name,knob_value,seed,estimator,variant,ess_ratio_raw,max_weight_raw,support_proxy,rel_err,gate,large_err
01,n,250,1037,dm,,0.8196139514104284,2.399094378476378,0.0,0.0317812421863317,trust,False
01,n,250,1037,ips,,0.8196139514104284,2.399094378476378,0.0,0.021407707706594784,trust,False
01,n,250,1037,snips,,0.8196139514104284,2.399094378476378,0.0,0.010321091332316838,trust,False
01,n,250,1037,clipped_ips,,0.8196139514104284,2.399094378476378,0.0,0.006047635578806389,trust,False
01,n,250,1037,dr,,0.8196139514104284,2.399094378476378,0.0,0.0031853307881775108,trust,False
01,n,250,1037,switch_dr,,0.8196139514104284,2.399094378476378,0.0,0.0021641478675285208,trust,False
01,n,250,1037,dros,,0.8196139514104284,2.399094378476378,0.0,0.025227603578276726,trust,False
01,n,250,1038,dm,,0.8454819233082939,2.364378671918225,0.0,0.020468894152920636,trust,False
01,n,250,1038,ips,,0.8454819233082939,2.364378671918225,0.0,0.09710970163703092,trust,False
01,n,250,1038,snips,,0.8454819233082939,2.364378671918225,0.0,0.07911624368038034,trust,False
01,n,250,1038,clipped_ips,,0.8454819233082939,2.364378671918225,0.0,0.06450184384591756,trust,False
01,n,250,1038,dr,,0.8454819233082939,2.364378671918225,0.0,0.07880994888356273,trust,False
01,n,250,1038,switch_dr,,0.8454819233082939,2.364378671918225,0.0,0.05641664882765702,trust,False
01,n,250,1038,dros,,0.8454819233082939,2.364378671918225,0.0,0.03160680726127162,trust,False
